"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"|"OMOP_SOURCECODE"
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\121271001000004106\"|"Crystals (type) in Body fluid by Light microscopy (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\121271001000004106\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Crystals (type) in Body fluid by Light microscopy (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\"|"Amino acid measurement (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\46891001000004102\"|"Erythrocytes (#/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\46891001000004102\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Erythrocytes (#/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\396406008\"|"Presence of tumor specimen involvement by satellite nodules (observable entity)"|"N"|"FH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\396406008\"||" Anatomic pathology observable (observable entity)   , Tumor observable (observable entity)   , Presence of tumor specimen involvement by satellite nodules (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\860001000004105\1390001000004105\"|"Status of D17S250 mononucleotide microsatellite stability in excised malignant neoplasm (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\860001000004105\1390001000004105\"||" Molecular pathology observable (observable entity)   , Nucleotide sequence observed (observable entity), Status of D17S250 mononucleotide microsatellite stability in excised malignant neoplasm (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\443412009\930001000004108\"|"Number of microsatellite markers exhibiting instability in excised malignant neoplasm (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\443412009\930001000004108\"||" Molecular pathology observable (observable entity)   , Degree of microsatellite instability (observable entity), Number of microsatellite markers exhibiting instability in excised malignant neoplasm (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\443412009\1390001000004105\"|"Status of D17S250 mononucleotide microsatellite stability in excised malignant neoplasm (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\443412009\1390001000004105\"||" Molecular pathology observable (observable entity)   , Degree of microsatellite instability (observable entity), Status of D17S250 mononucleotide microsatellite stability in excised malignant neoplasm (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6220001000004107\67501001000004106\"|"Trichomonas sp (Presence) in Urine by Light microscopy (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6220001000004107\67501001000004106\"||" Clinical laboratory observable (observable entity), Microbiology laboratory observable (observable entity), Trichomonas sp (Presence) in Urine by Light microscopy (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40064211000004104\"|"Protein (Mass/volume) in Unspecified specimen (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40064211000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Protein (Mass/volume) in Unspecified specimen (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\396631001\371488000\"|"Status of margin involvement by tumor (observable entity)"|"N"|"FH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\396631001\371488000\"||" Anatomic pathology observable (observable entity)   , Surgical margin observable (observable entity)   , Status of margin involvement by tumor (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\371441004\"|"Histologic type of tumor (observable entity)"|"N"|"FH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\371441004\"||" Anatomic pathology observable (observable entity)   , Tumor observable (observable entity)   , Histologic type of tumor (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\405908009\"|"Status of tumor involvement by anaplasia (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\405908009\"||" Anatomic pathology observable (observable entity)   , Tumor observable (observable entity)   , Status of tumor involvement by anaplasia (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\4360001000004101\"|"Status of tumor treatment effects by histology (observable entity)"|"N"|"FH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\4360001000004101\"||" Anatomic pathology observable (observable entity)   , Tumor observable (observable entity)   , Status of tumor treatment effects by histology (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\443787007\"|"Site involved by extension of neoplasm (observable entity)"|"N"|"FH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\443787007\"||" Anatomic pathology observable (observable entity)   , Tumor observable (observable entity)   , Site involved by extension of neoplasm (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\27350008\443158003\"|"Number of mitotic figures per square millimeter (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\27350008\443158003\"||" Anatomic pathology observable (observable entity)   , Mitotic index (observable entity), Number of mitotic figures per square millimeter (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\443158003\"|"Number of mitotic figures per square millimeter (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\443158003\"||" Anatomic pathology observable (observable entity)   , Tumor observable (observable entity)   , Number of mitotic figures per square millimeter (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\860001000004105\911752881000004104\"|"ATRX sequence variant identified in excised malignant neoplasm (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\860001000004105\911752881000004104\"||" Molecular pathology observable (observable entity)   , Nucleotide sequence observed (observable entity), ATRX sequence variant identified in excised malignant neoplasm (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\860001000004105\911752981000004107\"|"DNMT3A sequence variant identified in excised malignant neoplasm (observable entity)"|"N"|"LH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Molecular_Pathology\860001000004105\911752981000004107\"||" Molecular pathology observable (observable entity)   , Nucleotide sequence observed (observable entity), DNMT3A sequence variant identified in excised malignant neoplasm (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\2160001000004102\"|"Status of invasive carcinoma of breast after neoadjuvant therapy  (observable entity)"|"N"|"FH "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Anatomic_Pathology\395531003\2160001000004102\"||" Anatomic pathology observable (observable entity)   , Tumor observable (observable entity)   , Status of invasive carcinoma of breast after neoadjuvant therapy  (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\"|"Whole blood clinical chemistry observable (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\40006491000004103\"|"Megakaryocytes/100 leukocytes in Blood (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\40006491000004103\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Megakaryocytes/100 leukocytes in Blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\40017091000004107\"|"Leukocytes (#/volume) in Bronchial specimen (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\40017091000004107\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Leukocytes (#/volume) in Bronchial specimen (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\129811001000004102\"|"Pappenheimer bodies (Presence) in Blood by Light microscopy (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\129811001000004102\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Pappenheimer bodies (Presence) in Blood by Light microscopy (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40092391000004107\"|"pH of Unspecified specimen (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40092391000004107\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), pH of Unspecified specimen (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\40201001000004101\"|"Mycophenolate (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:23905-3</TestID><TestName>Mycophenolate SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mg/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>50</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\40201001000004101\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Mycophenolate (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\40001571000004106\"|"Benzodiazepines (Mass/mass) in Stool (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\40001571000004106\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Benzodiazepines (Mass/mass) in Stool (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\54561001000004104\"|"Tricyclic antidepressants (Mass/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\54561001000004104\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Tricyclic antidepressants (Mass/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6220001000004107\40061101000004106\"|"Hepatitis B virus DNA (Units/volume) (viral load) in Unspecified specimen by Probe and target amplification method (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6220001000004107\40061101000004106\"||" Clinical laboratory observable (observable entity), Microbiology laboratory observable (observable entity), Hepatitis B virus DNA (Units/volume) (viral load) in Unspecified specimen by Probe and target amplification method (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\76541001000004101\"|"Phencyclidine (Presence) in Serum or Plasma (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\76541001000004101\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Phencyclidine (Presence) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40012411000004108\"|"Urea (Mass/volume) in Unspecified specimen (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40012411000004108\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Urea (Mass/volume) in Unspecified specimen (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\8871001000004103\"|"Lithium (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\8871001000004103\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Lithium (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6220001000004107\40039521000004102\"|"Cytomegalovirus DNA (Units/volume) (viral load) in Unspecified specimen by Probe and target amplification method (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6220001000004107\40039521000004102\"||" Clinical laboratory observable (observable entity), Microbiology laboratory observable (observable entity), Cytomegalovirus DNA (Units/volume) (viral load) in Unspecified specimen by Probe and target amplification method (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40049391000004106\"|"Leukocyte phosphatase (Enzymatic activity/volume) in Leukocytes (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:4659-9</TestID><TestName>LAP WBC-cCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><LowofLowValue>0</LowofLowValue><HighofHighValue>380</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40049391000004106\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Leukocyte phosphatase (Enzymatic activity/volume) in Leukocytes (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\1301001000004104\"|"Tricyclic antidepressants (Presence) in Urine (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\1301001000004104\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Tricyclic antidepressants (Presence) in Urine (observable entity)"|"@"||||"NELexicon 20180329"|||||||
5|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\26081001000004104\"|"Barbiturates (Presence) in Serum or Plasma by Screen method (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\26081001000004104\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Barbiturates (Presence) in Serum or Plasma by Screen method (observable entity)"|"@"||||"NELexicon 20180329"|||||||
