"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\23812-1\"|"Afp unadj mom serpl"|"Y"|"LAE"|0|"LOINC:23812-1"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\23812-1\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^unadjusted:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"23812-1"||"23812-1"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\23812-1\"|"Alpha-1-fetoprotein [multiple of the median] unadjusted in serum or plasma"|"Y"|"LAE"|0|"LOINC:23812-1"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\23812-1\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^unadjusted:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"23812-1"||"23812-1"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"|"Alpha-1-fetoprotein:arbitrary concentration:point in time:serum/plasma:ordinal"|"N"|"LAE"|0|"LOINC:31993-9"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein:arbitrary concentration:point in time:serum/plasma:ordinal \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"31993-9"||"31993-9"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"|"Alpha-1-fetoprotein:acnc:pt:ser/plas:ord"|"Y"|"LAE"|0|"LOINC:31993-9"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein:arbitrary concentration:point in time:serum/plasma:ordinal \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"31993-9"||"31993-9"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"|"Alpha-1-fetoprotein [presence] in serum or plasma"|"Y"|"LAE"|0|"LOINC:31993-9"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein:arbitrary concentration:point in time:serum/plasma:ordinal \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"31993-9"||"31993-9"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"|"Afp serpl ql"|"Y"|"LAE"|0|"LOINC:31993-9"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\31993-9\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein:arbitrary concentration:point in time:serum/plasma:ordinal \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"31993-9"||"31993-9"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"|"Alpha-1-fetoprotein^^adjusted for weight:mom:point in time:serum/plasma:quantitative"|"N"|"LAE"|0|"LOINC:43997-6"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for weight:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43997-6"||"43997-6"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"|"Alpha-1-fetoprotein^^adjusted for weight:mom:pt:ser/plas:qn"|"Y"|"LAE"|0|"LOINC:43997-6"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for weight:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43997-6"||"43997-6"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"|"Afp wt adj mom serpl"|"Y"|"LAE"|0|"LOINC:43997-6"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for weight:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43997-6"||"43997-6"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"|"Alpha-1-fetoprotein [multiple of the median] adjusted for weight in serum or plasma"|"Y"|"LAE"|0|"LOINC:43997-6"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43997-6\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for weight:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43997-6"||"43997-6"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"|"Alpha-1-fetoprotein^^adjusted for diabetes:mom:point in time:serum/plasma:quantitative"|"N"|"LAE"|0|"LOINC:43998-4"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for diabetes:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43998-4"||"43998-4"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"|"Afp diabetes adj mom serpl"|"Y"|"LAE"|0|"LOINC:43998-4"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for diabetes:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43998-4"||"43998-4"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"|"Alpha-1-fetoprotein^^adjusted for diabetes:mom:pt:ser/plas:qn"|"Y"|"LAE"|0|"LOINC:43998-4"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for diabetes:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43998-4"||"43998-4"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"|"Alpha-1-fetoprotein [multiple of the median] adjusted for diabetes in serum or plasma"|"Y"|"LAE"|0|"LOINC:43998-4"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 18:46:43</CreationDateTime><TestID>AFPIU</TestID><TestName>Alpha-1-fetoprotein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>19176-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>iu/ml</NormalUnits><EqualUnits>iu/ml</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\43998-4\"||"Labs \ LOINC \ Chemistry \ Protein \ Alpha-1-fetoprotein &#124; bld-ser-plas \ Alpha-1-fetoprotein^^adjusted for diabetes:mom:point in time:serum/plasma:quantitative \ "|"@"|2013/12/19 08:05:04 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"NCBO_47637 (HepC)"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP45776-9\"|"43998-4"||"43998-4"
